ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device_Android,device_iPhone
11058,1,48,38.0,54.61247214,1255,62,0,3391.958272,1920.582579,6,6,False,True
11059,1,18,15.0,219.338591,2474,67,0,2424.107223,1465.620944,18,10,False,True
11060,1,82,82.0,134.649696,3341,18,7,8832.592037,2599.330479,2,2,True,False
11061,1,2,2.0,62.66122299,186,38,0,4258.047193,2936.192091,24,15,True,False
11062,1,34,27.0,45.25730557,1398,678,37,6526.539552,3930.721145,23,19,True,False
11063,1,66,53.0,169.6462905,3284,5,29,1445.6678,843.6615784,13,6,False,True
11064,1,148,118.0,492.0022366,1518,181,109,6425.517644,1524.003827,0,0,True,False
11065,1,96,77.0,97.66031779,2712,0,0,5297.60354,1306.880427,21,16,False,True
11066,1,79,63.0,241.8804106,3410,167,12,1369.388354,563.0866599,14,9,False,True
11068,1,17,17.0,44.15191471,503,18,54,2832.680953,1780.423617,31,24,True,False
11069,1,162,130.0,275.12302,2883,58,9,1847.691051,1439.602833,30,28,False,True
11070,1,64,55.0,252.477161,632,40,49,989.729023,540.6810419,9,7,True,False
11071,1,148,118.0,160.2238902,22,10,39,2994.405725,1441.685944,22,14,False,True
11072,1,7,7.0,198.3109738,2479,0,39,5254.733988,3367.627763,7,7,False,True
11073,1,225,147.75,302.0221576,95,66,0,1359.191121,814.5939873,5,4,True,False
11074,1,90,73.0,228.0959448,2051,0,90,3166.780345,882.6974183,14,14,True,False
11075,1,289,147.75,460.2370202,465,230,0,6844.985817,5253.411443,5,5,False,True
11076,1,164,139.0,233.5081686,521,82,0,5164.193644,2850.748837,21,20,False,True
11077,0,17,14.0,131.7100941,992,5,148,1245.808578,500.5212475,9,3,False,True
11078,1,23,21.0,71.1909433,1670,7,70,1569.813279,389.8798169,9,4,False,True
11079,0,68,55.0,176.4657584,3348,247,0,6554.073361,3277.767212,12,9,False,True
11080,1,127,104.0,130.1482358,2894,401,28,2937.799333,2157.863567,28,20,True,False
11081,1,25,23.0,39.76018148,925,7,87,4817.635088,3591.458306,28,21,False,True
11082,1,251,147.75,293.7778593,2795,73,0,5724.417216,3574.644707,13,7,False,True
11083,1,178,147.75,249.1052073,2457,0,46,3717.391047,3095.715399,28,20,True,False
11084,1,17,13.0,74.87091049,754,0,31,524.1121787,401.7107262,18,14,False,True
11085,1,11,9.0,36.55247012,193,215,0,6867.459509,3019.322285,21,13,False,True
11086,0,50,40.0,122.2705886,1324,0,0,4007.371234,1333.353937,6,2,True,False
11087,1,107,86.0,271.6216566,26,2,0,6247.588828,1207.755347,7,4,False,True
11088,1,181,147.75,304.5082627,3455,0,8,10410.4426,2934.791942,10,5,False,True
11089,0,29,26.0,110.2149159,612,164,0,3176.725868,2340.369799,11,8,False,True
11090,1,111,90.0,127.718705,1607,0,35,3551.41288,1623.234708,14,14,False,True
11091,1,61,49.0,359.8271886,2548,52,53,3189.727057,1736.327891,29,18,False,True
11092,1,67,54.0,159.8574616,1280,125,46,961.228561,433.6139585,27,19,True,False
11093,0,15,12.0,53.6853104,1556,116,52,1998.301677,1529.787134,8,8,False,True
11094,1,80,80.0,89.64968991,1237,269,24,3820.270257,2320.958739,18,12,False,True
11095,1,184,147.75,262.5538872,2629,254,32,5167.408047,3261.243726,17,16,False,True
11096,1,93,75.0,232.5704575,1836,578,0,2299.607862,1114.372243,27,19,True,False
11097,1,11,9.0,74.8432567,2562,557,59,1669.220966,459.3445256,26,21,False,True
11098,1,67,54.0,476.76061,1707,97,0,3489.350372,2055.695241,29,22,True,False
11099,1,18,18.0,31.07832161,756,187,0,4824.779177,816.2566969,5,3,False,True
11100,1,38,31.0,41.21345961,1181,324,0,5606.575098,4036.074609,21,14,False,True
11101,1,183,147.75,290.6288024,1700,123,4,1914.001717,1547.168367,25,22,False,True
11102,1,0,0.0,43.08462844,2900,113,4,11370.59288,4320.575056,3,2,False,True
11103,1,222,147.75,492.2609013,2519,84,127,5197.810112,2328.746683,9,9,True,False
11105,1,50,50.0,54.05368567,3102,88,0,3807.6671,2743.103023,14,8,False,True
11106,1,2,1.0,62.52761767,2338,0,0,2095.261199,1044.906611,3,0,True,False
11107,0,55,44.0,135.1013433,3273,0,0,4004.327213,2224.787082,4,4,True,False
11108,1,37,30.0,109.0577417,1519,260,140,4844.487988,1696.194246,17,16,False,True
11109,1,19,19.0,181.6185041,1996,44,0,2345.568499,201.7856979,25,20,True,False
11110,0,116,93.0,302.1511784,2579,0,0,1228.509085,901.4666699,6,6,False,True
11111,1,4,4.0,11.16699731,2343,106,9,5558.806047,3959.093617,24,18,True,False
11112,1,49,40.0,138.9562062,1732,0,0,3253.24091,2459.121083,29,21,False,True
11114,1,104,88.0,157.0187935,2197,367,12,1902.32549,1371.013561,20,12,False,True
11115,1,5,5.0,301.3443866,3035,0,0,1562.936318,1111.281949,22,22,False,True
11116,1,4,4.0,50.30313484,2229,0,46,5051.283121,3717.080029,11,6,False,True
11117,1,34,27.0,104.9253997,890,230,6,2836.218863,1747.07192,21,12,True,False
11118,1,41,33.0,166.0809531,220,232,0,448.5151821,314.7803026,20,13,False,True
11119,0,133,107.0,222.7752031,211,350,0,5088.905538,1568.306222,11,10,True,False
11120,0,58,47.0,96.88866858,389,0,0,2228.280984,521.329296,9,4,False,True
11121,1,11,9.0,124.0345585,98,72,54,1700.062067,664.8902974,18,17,False,True
11122,1,155,131.0,205.3606086,3342,64,0,2375.663089,676.6735482,15,15,False,True
11123,1,68,56.0,79.19965734,1649,0,0,5386.426621,2208.974431,26,17,False,True
11124,1,164,132.0,326.0442026,2293,33,17,7321.805482,4136.856773,1,0,False,True
11125,1,27,27.0,31.20950344,3433,14,0,6088.64415,4797.109227,12,12,True,False
11126,1,185,147.75,512.3413708,2123,0,23,2315.452106,1400.946841,16,9,True,False
11127,0,262,147.75,314.8773276,321,160,0,2132.402764,687.218666,18,10,True,False
11128,1,272,147.75,433.1086829,933,208,46,12030.01631,2784.270406,23,18,True,False
11129,0,68,67.0,136.965399,1417,298,94,7754.240316,1977.975457,0,0,False,True
11130,1,109,97.0,123.8445624,2203,60,191,1819.367177,147.0497016,13,13,True,False
11131,0,245,147.75,251.3856045,1949,53,0,1930.50192,934.7565884,23,16,False,True
11132,1,15,13.0,163.9255998,1151,106,54,1485.471314,1118.827577,22,20,True,False
11133,1,38,31.0,62.72862759,896,98,0,7082.525643,4218.569764,17,10,False,True
11134,1,38,31.0,149.5150026,3348,127,114,6401.759566,1921.422034,28,26,True,False
11135,1,100,81.0,215.3882834,1434,0,0,4384.789312,3645.551193,28,22,True,False
11136,0,52,51.0,405.5216099,1909,10,157,3277.766014,1831.451213,5,0,False,True
11137,0,68,55.0,140.7288395,3020,12,0,5141.646788,1003.56862,7,7,False,True
11138,1,154,126.0,308.0126876,323,60,0,6137.675919,1306.210702,27,20,False,True
11139,1,0,0.0,335.2749578,203,103,130,6494.78655,2249.309277,25,22,True,False
11140,0,58,46.0,59.29093673,445,325,93,3313.802024,1015.065335,1,0,False,True
11141,1,7,5.0,89.38154494,2082,0,18,2123.231327,1625.389252,15,11,False,True
11142,0,37,37.0,44.37057401,1550,223,18,11310.45314,1505.875696,21,17,False,True
11143,1,2,2.0,3.274785093,3206,0,39,4027.027844,1274.41973,7,7,False,True
11144,1,173,139.0,262.9008864,512,61,0,2473.648528,2031.986331,22,22,False,True
11145,1,5,5.0,29.22541792,2633,4,13,6371.442226,3867.056398,25,17,True,False
11146,0,62,51.0,119.8020161,2780,0,0,2004.017655,816.5765841,0,0,False,True
11147,1,111,89.0,126.5520898,967,23,0,2223.80513,928.6551197,29,27,True,False
11148,1,84,68.0,325.5564029,3193,0,2,2021.176704,1051.059444,12,5,True,False
11149,1,160,130.0,209.7674244,446,235,66,5056.577854,1366.144498,16,11,False,True
11150,1,86,69.0,205.2097204,877,73,161,1825.202841,1501.554793,30,26,True,False
11151,1,6,6.0,212.5277829,2984,0,14,937.4675073,541.1954692,21,14,False,True
11152,0,219,147.75,311.6838604,407,0,0,5863.114411,2341.453297,15,15,False,True
11154,1,105,86.0,192.2396391,1777,123,46,5718.421277,895.094969,11,11,False,True
11155,1,62,50.0,145.8109941,1498,251,140,1019.551842,433.4408852,4,3,False,True
11156,0,170,136.0,429.8205366,295,20,0,7248.99391,3543.279512,2,0,False,True
11157,0,59,47.0,341.3304658,731,158,111,4894.364438,2076.45198,2,0,True,False
11158,0,92,74.0,101.5343869,2456,226,19,5946.345364,4068.777614,1,1,False,True
11159,1,40,40.0,171.3666478,426,107,8,2067.37887,612.8943962,9,8,False,True
11160,1,32,32.0,96.35297894,1233,0,0,8536.807935,5870.029742,30,27,False,True
11161,1,101,81.0,131.7860146,1039,67,0,1115.586813,595.0920571,30,22,True,False
11162,1,112,101.0,220.855396,840,247,85,4379.548459,2394.932465,14,14,False,True
11163,1,46,44.0,175.3682221,842,189,69,3620.273475,1095.367495,6,6,False,True
11164,1,31,31.0,169.6634994,1847,487,21,1267.637527,429.6812452,14,14,True,False
11165,1,55,44.0,257.8146382,1431,28,12,5215.940764,2397.022608,9,9,False,True
11166,1,101,83.0,105.6461838,2847,186,27,5646.768641,4449.814635,20,12,False,True
11167,1,52,42.0,239.7627384,3396,194,0,1118.76313,205.4618993,10,10,False,True
11168,1,3,2.0,183.7885683,1287,24,0,8581.195418,2073.867679,24,17,False,True
11169,1,27,24.0,268.6543814,712,116,0,2325.6081,1626.238472,0,0,False,True
11170,0,91,91.0,92.83136965,93,165,0,1746.543964,169.391938,30,21,False,True
11171,1,229,147.75,260.1088375,611,482,123,2031.77351,1584.891863,6,4,True,False
11172,1,2,2.0,89.14091903,2522,61,0,3785.036667,1379.187099,8,3,True,False
11174,1,37,31.0,149.3219824,1087,180,0,3023.034747,2008.97004,9,9,True,False
11175,1,46,37.0,123.5885348,2869,66,0,3178.832366,146.4152306,13,7,False,True
11176,1,13,12.0,128.4880091,2332,43,0,2031.824307,517.4915055,1,1,False,True
11177,1,59,47.0,217.5364253,2747,47,0,2128.292694,964.5109749,4,1,False,True
11178,1,4,4.0,78.87318551,2502,0,107,6977.645961,3067.789328,5,3,True,False
11179,1,98,79.0,341.7490355,643,99,47,4836.398414,3022.69219,27,25,False,True
11180,0,9,8.0,10.07292463,3485,160,100,4863.500659,1888.152734,1,1,False,True
11181,0,25,21.0,39.46020796,940,767,48,2676.985052,1517.330344,1,0,True,False
11182,1,15,12.0,127.6234348,2317,165,0,5500.771735,3451.320911,6,6,True,False
11183,1,34,28.0,41.36201501,2938,11,42,803.0254145,510.5614099,17,11,False,True
11184,1,61,49.0,84.48943504,579,0,0,2994.996473,793.3564833,29,19,False,True
11185,0,1,1.0,225.0608235,1069,106,71,1717.090149,827.5631145,26,21,True,False
11186,1,103,83.0,491.477802,167,252,0,2965.257346,288.0784985,3,0,False,True
11187,0,25,21.0,63.97013961,742,23,8,5592.099916,3252.063427,9,3,False,True
11188,1,24,24.0,41.54163806,3481,57,113,3409.285244,2710.375087,5,4,False,True
11189,1,14,11.0,102.3598496,2592,131,59,6372.262302,676.2347998,4,0,True,False
11190,1,115,98.0,632.3897293,1155,163,0,3376.537939,1049.851091,27,18,True,False
11191,1,268,147.75,431.4214371,1905,55,10,2614.125519,1049.974403,31,25,True,False
11192,1,146,117.0,304.4189248,645,0,30,3588.517151,664.8924047,4,4,True,False
11193,1,96,92.0,110.7451207,1131,466,0,3387.249627,2718.449089,16,14,False,True
11194,1,50,41.0,113.6521718,2082,829,0,3143.738267,1430.745802,15,8,False,True
11195,0,25,21.0,123.1818305,2773,0,9,6996.743133,1725.928885,5,3,False,True
11196,1,69,65.0,174.673781,1896,56,164,2504.792239,1184.56061,6,2,False,True
11197,1,64,51.0,181.9057509,3407,585,0,6678.442538,3272.952005,9,4,False,True
11198,1,8,7.0,153.9422111,591,112,79,4935.265068,2355.6376,4,3,True,False
11199,0,241,147.75,316.3061743,1453,64,20,3610.824946,1898.548019,18,12,False,True
11200,1,417,147.75,459.6094583,2091,358,3,2602.131437,1113.172408,10,7,True,False
11201,1,2,2.0,85.81565296,2002,437,45,3684.06238,1057.783292,16,16,False,True
11203,1,40,33.0,198.3336366,2011,26,67,3142.579925,1964.473114,14,14,True,False
11204,1,9,7.0,49.01602524,1158,0,36,5162.457874,1725.382517,27,18,False,True
11205,0,175,140.0,187.4005125,1888,0,0,4839.950443,1844.233275,2,0,False,True
11206,1,103,83.0,549.3920023,2654,310,0,3629.548146,1078.618535,21,17,True,False
11207,1,5,5.0,11.65291151,404,20,0,6860.173405,1285.720651,30,22,True,False
11208,1,210,147.75,261.8000681,1886,0,67,4226.127175,3386.751916,12,6,True,False
11209,0,23,19.0,37.69777373,543,0,5,5004.42157,3815.917125,2,0,False,True
11211,1,73,59.0,122.5633585,2169,133,19,4910.831476,3842.037474,9,9,False,True
11212,1,39,31.0,219.7471723,2960,152,99,4316.085378,2688.752477,25,25,False,True
11213,1,72,61.0,144.5111911,2373,0,0,2928.213267,335.3574352,8,7,True,False
11214,1,79,63.0,183.8859174,3237,194,0,3852.950892,1800.169219,22,20,False,True
11215,1,137,137.0,144.8091273,1363,238,0,10152.51313,7459.384259,18,14,True,False
11216,1,17,17.0,105.5381785,2150,72,0,2705.896357,2243.75563,16,11,False,True
11217,1,13,11.0,85.04311245,3238,645,105,6291.280538,5159.908646,17,15,False,True
11218,1,90,74.0,707.1100019,3267,36,64,4000.546634,3005.459091,19,14,False,True
11219,1,21,20.0,137.1689113,2663,35,52,5021.111564,680.1350541,24,18,False,True
11220,0,208,147.75,386.9939898,2173,41,0,2519.470687,1608.891931,4,3,False,True
11221,0,58,48.0,158.8178828,2171,3,0,9188.741963,7145.466511,1,0,False,True
11222,1,56,48.0,69.88349383,2081,0,29,2250.575431,1665.098239,19,11,False,True
11223,0,45,37.0,136.4378896,2082,91,23,4293.30727,1216.090576,3,0,True,False
11224,1,35,29.0,44.77879768,533,84,27,1572.255917,256.3691286,24,14,True,False
11225,1,88,71.0,102.2398376,2159,209,108,2953.511459,1923.191116,9,5,False,True
11227,0,6,6.0,10.74333436,731,462,60,4549.549693,2776.434149,12,9,False,True
11228,1,100,83.0,150.2875959,2292,0,40,3954.748886,2302.824356,29,23,False,True
11229,0,25,21.0,68.55576339,208,6,0,2199.785038,1632.73329,2,0,False,True
11230,1,101,83.0,366.9199219,2338,380,5,4932.974094,2878.378,23,17,True,False
11231,0,77,69.0,106.6019455,356,293,64,5417.404977,584.9291072,21,18,True,False
11232,1,83,67.0,412.3515468,2852,0,12,4448.825368,3186.961379,4,4,False,True
11233,1,21,17.0,141.5746193,3386,122,0,2342.196682,1525.080091,3,0,True,False
11234,1,59,47.0,120.8893807,672,93,34,2218.543436,1839.029172,3,2,False,True
11235,1,328,147.75,413.4410806,832,0,103,4242.252862,3157.401886,22,21,True,False
11236,0,11,9.0,66.77247646,1073,25,151,4332.459101,1341.439392,16,16,True,False
11237,0,3,3.0,34.35396438,865,22,10,5387.11242,3840.229914,5,3,False,True
11238,1,16,16.0,116.5719716,3132,13,3,2384.187459,1393.50418,2,2,False,True
11239,1,65,53.0,184.3670135,1762,0,106,5348.617081,2132.437009,17,17,False,True
11240,1,97,78.0,248.9313473,2487,0,0,3005.080443,1760.178418,12,9,True,False
11241,1,264,147.75,305.2869426,2151,51,169,4923.880586,1878.41539,5,2,False,True
11242,1,12,12.0,19.67095891,1924,0,205,1480.247289,1062.242574,6,3,True,False
11243,1,83,67.0,126.3846515,1286,0,0,8737.355032,4997.713886,17,13,False,True
11244,1,7,6.0,32.33022296,3171,92,54,1965.82204,806.5710938,27,21,False,True
11245,1,18,14.0,136.6026829,72,70,0,3259.19802,864.7504205,20,16,False,True
11246,1,56,56.0,119.0599952,372,42,97,2184.018752,339.563149,2,2,False,True
11247,1,118,95.0,274.5896257,2801,21,86,2182.774743,1710.616689,21,16,False,True
11248,1,59,48.0,247.7773055,325,38,0,6415.074423,1070.157762,18,11,True,False
11249,1,89,73.0,99.35038857,2746,254,0,4569.096674,3732.79327,25,18,False,True
11250,1,41,33.0,96.06979566,1729,0,0,5890.354073,3732.168093,17,15,True,False
11251,1,34,29.0,278.9746119,2824,284,0,1576.239651,1069.429558,27,26,False,True
11252,1,17,17.0,130.1148205,2281,597,0,2681.071056,1153.53093,18,14,False,True
11253,1,43,37.0,440.1128428,2760,48,33,2499.626163,762.1843299,8,8,True,False
11254,1,77,62.0,276.3359549,2466,0,130,3552.451296,1191.635435,25,23,False,True
11255,1,40,35.0,67.70635354,2754,74,0,3073.675397,1072.376355,11,6,False,True
11256,0,41,33.0,72.17682328,1419,41,0,651.8491291,155.450941,1,0,False,True
11257,1,134,108.0,147.0285265,1015,0,0,2411.163704,900.8400785,4,4,False,True
11258,0,230,147.75,486.6825423,1081,0,0,6927.657669,3959.071087,13,6,True,False
11259,1,1,1.0,93.93229758,2191,96,85,15777.42656,9361.501442,24,23,False,True
11260,1,9,9.0,46.87649787,1285,101,0,1910.078638,227.5698181,15,15,False,True
11261,1,76,62.0,149.8490314,3482,0,19,1051.984671,493.9883557,10,7,True,False
11262,1,81,65.0,311.2181647,1679,70,31,526.4301099,299.3753834,10,6,False,True
11263,1,44,37.0,111.7388465,330,0,0,821.5715846,561.4286987,20,20,False,True
11264,1,34,34.0,103.901263,2310,348,11,8257.105954,2750.411604,10,10,False,True
11265,0,93,75.0,187.1584628,120,4,0,1382.756067,1116.937199,8,8,False,True
11266,1,186,147.75,218.1031962,620,26,42,3845.345236,2037.660789,27,23,False,True
11267,1,27,27.0,105.0686674,625,230,0,4363.893937,3080.131726,16,9,True,False
11268,0,1,1.0,180.8578062,2889,85,59,5353.1302,2862.78238,1,1,False,True
11269,1,88,72.0,158.2070752,3103,0,0,1246.491843,1019.251847,14,14,True,False
11270,1,107,98.0,143.5593326,1028,0,0,1240.47005,812.4859476,20,19,False,True
11271,1,60,50.0,73.64778414,128,51,115,4119.175352,982.6731771,22,22,False,True
11273,1,89,71.0,178.8950224,3380,3,29,1050.301634,403.0289844,11,6,False,True
11274,1,117,94.0,157.7568461,3115,181,0,6425.577886,1710.414088,2,2,False,True
11275,0,7,7.0,96.67840486,1656,13,0,5683.212904,1846.489675,0,0,False,True
11276,0,175,143.0,237.6606681,3338,22,55,1142.249235,537.1011521,1,0,False,True
11277,1,142,133.0,164.1347803,2886,22,1,8354.167339,5816.45099,2,2,False,True
11278,1,209,147.75,478.8114501,3481,41,33,10224.8553,726.9644186,9,9,True,False
11279,1,32,26.0,109.8734007,2095,67,29,3486.121041,680.3394032,14,14,False,True
11280,1,289,147.75,570.1617221,1081,478,85,3392.187798,1062.90322,31,22,False,True
11281,1,135,109.0,290.3983741,559,34,0,2576.993585,1849.477463,30,24,False,True
11282,0,122,97.0,141.8185014,2610,270,29,2148.837225,1228.075437,1,1,True,False
11283,1,75,61.0,139.5234183,3377,28,4,2255.602673,882.5508277,11,8,False,True
11284,1,102,89.0,256.5985966,2228,31,0,4718.645445,3567.821186,31,27,True,False
11285,1,36,29.0,66.55237105,2566,16,150,1103.240954,402.7916617,4,4,False,True
11286,1,236,147.75,523.1193738,2403,6,0,3070.163784,635.358223,11,8,False,True
11287,1,30,25.0,143.5322103,1539,200,0,3066.35948,2142.979684,16,14,True,False
11288,1,8,8.0,92.61787059,485,175,8,4168.617422,1476.844686,14,12,False,True
11289,1,78,62.0,89.48141342,3321,27,12,4199.620292,1706.161942,29,26,False,True
11290,1,116,93.0,305.7237978,2802,257,16,3796.011403,677.8428143,8,6,True,False
11291,1,18,18.0,142.9950417,2887,16,4,2045.709163,1221.787034,22,14,False,True
11292,1,196,147.75,258.2857562,1278,29,8,2836.851106,1504.87067,18,10,False,True
11293,1,17,14.0,244.1230122,227,166,43,4866.426754,732.1694339,18,10,False,True
11294,1,207,147.75,222.8029585,825,156,63,812.6884055,163.6125034,24,14,False,True
11295,1,10,10.0,75.13559354,1081,110,0,4690.974285,627.0266747,17,11,False,True
11296,1,10,8.0,47.10745672,438,0,17,1968.678271,626.5021341,26,25,True,False
11297,1,34,28.0,94.49416063,312,9,66,3892.546228,2353.257761,27,23,True,False
11298,0,62,50.0,74.55761278,1647,331,86,877.8800658,640.4276295,8,3,False,True
11299,1,48,40.0,128.847112,3358,144,0,966.0150835,773.50676,15,9,True,False
11300,1,7,7.0,191.3842873,3447,118,55,6827.419598,1073.812755,10,7,True,False
11301,1,101,81.0,119.4130319,2766,48,0,4042.655297,2073.174138,22,17,True,False
11302,1,14,14.0,90.03457787,1849,263,39,1876.21633,1388.685855,0,0,False,True
11303,0,61,49.0,125.0255392,2642,128,0,5319.59708,3824.498896,2,2,False,True
11304,1,2,2.0,67.47531924,574,232,0,7150.695955,2105.827077,26,20,True,False
11305,1,6,6.0,211.2822931,3071,2,93,3963.275221,3278.041752,15,9,False,True
11306,1,250,147.75,284.7774888,2125,211,55,13804.8282,9381.824276,31,23,False,True
11307,1,3,3.0,196.6067086,2094,162,54,3755.542605,1755.484953,15,9,True,False
11308,1,13,11.0,49.68009351,1781,0,0,1359.458664,821.3789105,6,3,False,True
11309,1,151,121.0,267.0282597,801,157,27,3004.655347,1778.090858,13,8,False,True
11310,0,12,12.0,68.79850794,800,32,210,3322.114864,730.4036105,4,0,True,False
11311,1,80,70.0,218.0458811,749,0,25,3819.225961,3163.370046,9,9,True,False
11312,1,211,147.75,393.7609593,2959,272,0,1156.570365,876.9036301,28,21,False,True
11313,1,32,26.0,212.7162912,1188,3,9,2427.993858,633.9152771,23,21,True,False
11314,1,34,27.0,115.1997499,2528,545,107,3805.347095,1825.220521,27,19,False,True
11315,1,124,102.0,172.5137059,1547,298,0,2624.682911,334.7517675,25,22,True,False
11316,1,27,22.0,184.1188904,733,0,0,1582.166149,1168.24725,13,12,False,True
11317,1,42,34.0,177.6297582,452,227,0,1248.238756,431.7603906,25,20,True,False
11318,1,9,7.0,190.3247794,3314,280,15,2853.374837,1349.231079,13,7,True,False
11319,1,96,78.0,103.2421788,311,23,0,3131.971798,2312.525971,14,14,True,False
